license,name,entity,estab_type,address,city,zip,borough,sqft,size_class,is_supermarket,lon,lat
638674,SAND CASTLE FOOD MART,SAND CASTLE FOOD MART INC,AC,711 SEAGIRT AVE,FAR ROCKAWAY,11691,Queens,2300,Corner store or specialty,True,-73.74155,40.59546
638675,FOOD BAZAAR,BOGOPA 58-01 LLC,AC,58-01 JUNCTION BLVD ####,ELMHURST,11373,Queens,20000,Large supermarket,True,-73.86534,40.73569
638680,RICHMOND HILL DELI,RICHMOND HILL DELI CORP,AC,123-07 JAMAICA AVE,JAMAICA,11418,Queens,1000,Corner store or specialty,True,-73.82711,40.70071
638690,Z&X STORE,Z&X STORE INC,AC,65-33 AUSTIN ST. ###,REGO PARK,11374,Queens,1200,Corner store or specialty,True,-73.85956,40.72578
638693,Q & Q DISCOUNT,AMRUT INC,A,80-02 37TH AVE,JACKSON HEIGHTS,11372,Queens,500,Corner store or specialty,True,-73.88603,40.74956
638703,AZ GROCERY AND MEAT,AZ GROCERY AND MEAT INC,AC,119-17 101 AVE,RICHMOND HILL,11419,Queens,1000,Corner store or specialty,True,-73.82518,40.69019
638744,NEW WONG,NEW WONG CORP,AC,75-06 JAMAICA AVE,WOODHAVEN,11421,Queens,2500,Small supermarket or grocer,True,-73.86627,40.69146
638745,ISLAND OF GOLD SUPERMKT,ISLAND OF GOLD SUPERMARKET INC,AC,195-25 69TH AVE,FRESH MEADOWS,11365,Queens,25000,Large supermarket,True,-73.77796,40.73713
638748,KEY FOOD,86-02 MEAT&PRODUCE INC,AC,86-02 NORTHERN BLVD ####,JACKSON HEIGHTS,11372,Queens,18000,Large supermarket,True,-73.8812,40.75598
638752,MANNAN SUPERMARKET,NOKIB INC,AC,166-11 HILLSIDE AVE,JAMAICA,11432,Queens,15000,Large supermarket,True,-73.7958,40.70968
638754,NORDOMI #2 DELI,NORDOMI #2 DELI CORP,AC,139-01 89TH AVE,JAMAICA,11435,Queens,2500,Small supermarket or grocer,True,-73.81312,40.70265
638766,E-Z STATION,E-Z STATION INC,AC,40-40 CRESCENT ST,LONG ISLAND CITY,11101,Queens,1000,Corner store or specialty,True,-73.93899,40.75238
638772,PARROT COFFEE,PARROT COFFEE INC,AC,31-12 DITMARS BLVD,ASTORIA,11105,Queens,2000,Other licensed food retailer,False,-73.91028,40.77585
638775,WHOLESOME FOODS,WHOLESOME FOODS INC,AC,67-05 AUSTIN ST,FOREST HILLS,11375,Queens,1400,Corner store or specialty,True,-73.85539,40.72403
638784,SUPER DELI,CNK FOODS INC,AC,144-10 NORTHERN BLVD,FLUSHING,11354,Queens,1200,Corner store or specialty,True,-73.82288,40.76456
638793,LITTLE GUYANA BAKE SHOP,LITTLE GUYANA BAKE SHOP INC,AC,116-04 LIBERTY AVE,RICHMOND HILL,11419,Queens,0,Other licensed food retailer,False,-73.82655,40.68581
638797,AKOTA GRCY&HALAL MEAT,AKOTA MEAT MARKET CO INC,AC,40-04 73RD ST,WOODSIDE,11377,Queens,1500,Corner store or specialty,True,-73.89228,40.74652
638811,111 CORONA CANDY STORE,111 CORONA CANDY STORE INC,AC,40-01 111TH ST,CORONA,11368,Queens,1500,Other licensed food retailer,False,-73.85575,40.75142
638813,98-02 SUPERIOR DELI,98-02 SUPERIOR DELI CORP,AC,"98-02 ASTORIA BLVD, STORE#1",E ELMHURST,11369,Queens,1200,Corner store or specialty,True,-73.87103,40.76219
638815,GUADALUPANA DELI GRCY,MARIN ANDRES,AC,84-25 JAMAICA AVE,WOODHAVEN,11421,Queens,2500,Small supermarket or grocer,True,-73.86007,40.69243
638818,HERNANDEZ SUPERMARKET,97-01 FOOD CORP,AC,97-01 37TH AVE,CORONA,11368,Queens,2500,Small supermarket or grocer,True,-73.86983,40.75182
638828,CVS PHARMACY #3621,CVS ALBANY LLC,A,170-05 LINDEN BLVD###,JAMAICA,11434,Queens,4000,Other licensed food retailer,False,-73.77989,40.69178
638830,QUICK STOP,NIDHI CONVENIENCE INC,A,99-03 QUEENS BLVD,REGO PARK,11374,Queens,700,Corner store or specialty,True,-73.86884,40.73194
638848,WOODSIDE DELI&GROCERY,WOODSIDE DELI&GROCERY INC,A,77-02 WOODSIDE AVE,ELMHURST,11373,Queens,2500,Small supermarket or grocer,True,-73.88784,40.74357
638867,CARMEL GROCERY,DUMAS LTD,AC,64-27 108TH ST,FOREST HILLS,11375,Queens,1500,Corner store or specialty,True,-73.84858,40.73209
638871,SS NATURAL,DASAE CORP,AC,72-56 AUSTIN ST,FOREST HILLS,11375,Queens,10000,Large supermarket,True,-73.84082,40.71851
638873,A REALI GOURMET,REALI-GRAZIANO INC,AC,46-08 HOLLIS COURT BLVD,FLUSHING,11358,Queens,2400,Corner store or specialty,True,-73.79189,40.75292
638881,COMPARE FOODS,206-16 HOLLIS AVE FOOD CORP,AC,206-16 HOLLIS AVE,QUEENS VILLAGE,11429,Queens,7500,Standard supermarket,True,-73.75062,40.70745
638884,J&J NEWS,J&J NEWS INC,AC,45-20 23RD ST,LONG ISLAND CITY,11101,Queens,1000,Corner store or specialty,True,-73.94548,40.74639
638893,BLUE WATER FISH MARKET,BLUE WATER FISH MARKET INC,AC,47-35 BELL BLVD,BAYSIDE,11361,Queens,1200,Corner store or specialty,True,-73.76726,40.75591
638901,SUNSHINE GROCERY,MIA MOHAMMED SULEYMAN,A,87-60 PARSONS BLVD,JAMAICA,11432,Queens,1000,Corner store or specialty,True,-73.80268,40.70756
638905,BROADWAY STOP N GO GRCY,BROADWAY STOP N GO GROCERY INC,AC,53-11 BROADWAY,WOODSIDE,11377,Queens,800,Corner store or specialty,True,-73.90731,40.75347
638924,WOODSIDE FOOD CENTER,WOODSIDE FOOD CENTER CORP,AC,51-15 BROADWAY,WOODSIDE,11377,Queens,3000,Small supermarket or grocer,True,-73.90845,40.75402
638937,LIC NEWSPAPER STORE,LIC NEWSPAPER STORE INC,AC,21-23 49TH AVE,LONG ISLAND CITY,11101,Queens,600,Corner store or specialty,True,-73.94812,40.74231
638989,CHERRY VALLEY FARM,LA JAVIELA MEAT CORP,AC,20-16 21ST AVE,ASTORIA,11105,Queens,3800,Small supermarket or grocer,True,-73.91492,40.78252
639009,FOOD CELLAR & CO,SIMPLY FOOD LIC LLC,AC,4-85 47TH RD,LONG ISLAND CITY,11101,Queens,20000,Large supermarket,True,-73.9564,40.74539
639018,CALIFORNIA DELI GROCERY,CALIFORNIA DELI GROCERY CORP,A,41-26 54TH ST####,WOODSIDE,11377,Queens,600,Corner store or specialty,True,-73.91053,40.74485
639035,MEGA MINI MART,MEGA MINI MART INC,AC,144-12 GUY R BREWER BLVD,JAMAICA,11434,Queens,1200,Corner store or specialty,True,-73.77213,40.66873
639049,EDIBLE ARRANGEMENTS,URBAN FUSION LLC,AC,82-71 PARSONS BLVD,JAMAICA,11432,Queens,1800,Corner store or specialty,True,-73.80803,40.71656
639056,AMI CONVENIENCE,AMI CONVENIENCE INC,AC,75-47 MAIN ST,FLUSHING,11367,Queens,1200,Corner store or specialty,True,-73.81972,40.72284
639078,ELIS GROCERY,ELIS GROCERY CORP,AC,102-01 37TH AVE,CORONA,11368,Queens,800,Corner store or specialty,True,-73.86532,40.75303
639110,TU ESQUINA GROCERY,PAULINO FRANKLYN M,AC,103-21 MARTENSE AVE,CORONA,11368,Queens,1000,Corner store or specialty,True,-73.85591,40.7408
639119,PURPLES HAPPY SHOP,PURPLES HAPPY SHOP INC,AC,24-12 149TH ST,WHITESTONE,11357,Queens,1100,Corner store or specialty,True,-73.81757,40.77701
639126,QUEENS MEAT,QUEENS PRIME MEATS INC,AC,23-62 STEINWAY ST ####,ASTORIA,11105,Queens,1000,Corner store or specialty,True,-73.90986,40.76975
639137,MASPETH DELI AND GRCRY,MASPETH DELI AND GROCERY INC,AC,59-66 56TH AVE,MASPETH,11378,Queens,0,Corner store or specialty,True,-73.90635,40.72522
639145,GOOD SUPERMARKET,GOOD SUPERMARKET INC,AC,86-18 BROADWAY,ELMHURST,11373,Queens,5000,Standard supermarket,True,-73.87721,40.73809
639149,MOTT FAMOUS DELI,MOTT FAMOUS DELI CORP,AC,20-17 MOTT AVE,FAR ROCKAWAY,11691,Queens,1000,Corner store or specialty,True,-73.75338,40.6045
639165,RIO MARKET,RIO SUPERMARKET INC,AC,32-15 36TH AVE,ASTORIA,11106,Queens,4000,Small supermarket or grocer,True,-73.92838,40.75592
639172,LITTLE GUYANA BAKE SHOP,LITTLE GUYANA BAKE SHOP INC,AC,124-11/13 LIBERTY AVE,RICHMOND HILL,11419,Queens,0,Other licensed food retailer,False,-73.81972,40.68796
639176,BON APPETIT,PHILYOUNG CORP,AC,418 BEACH 129TH ST,ROCKAWAY PARK,11694,Queens,4000,Small supermarket or grocer,True,-73.84935,40.57832
639188,MOBIL MART,DCR PETROLEUM CORP,AC,69-08 ELIOT AVE,MIDDLE VILLAGE,11379,Queens,1500,Other licensed food retailer,False,-73.89089,40.71959
639190,AMALYA,AMALYA 1 CORP,AC,68-24 MAIN ST,FLUSHING,11367,Queens,1500,Corner store or specialty,True,-73.8251,40.73273
639208,ROCKAWAY FOOD MART,ROCKAWAY FOOD MART INC,AC,186 BEACH 116TH ST,ROCKAWAY PARK,11694,Queens,4000,Small supermarket or grocer,True,-73.83689,40.57943
639230,COFFEE POT THE,BSKT E CORP,AC,28-19 23RD AVE,ASTORIA,11105,Queens,900,Other licensed food retailer,False,-73.914,40.77516
639235,PARK SERVICE STATION,PARK SERVICE STATION INC,AC,49-04 COLLEGE POINT BLVD,FLUSHING,11355,Queens,0,Corner store or specialty,True,-73.83236,40.75215
639255,91-08 STATION DELI,91-08 STATION DELI CORP,AC,91-08 SUTPHIN BLVD,JAMAICA,11435,Queens,2000,Corner store or specialty,True,-73.80781,40.70091
639261,OZONE PRK SPRMKT&HALAL,OZONE PARK SUPERMARKET AND HALAL MEAT IN,AC,78-19 101ST AVE,OZONE PARK,11416,Queens,100,Corner store or specialty,True,-73.85892,40.6806
639266,FRESH MART,AKSHAR 41 INC,AC,40-38 UNION ST,FLUSHING,11354,Queens,1200,Corner store or specialty,True,-73.82602,40.75946
639268,MANNY DELI & GRILL,LUCKY 21 CONVENIENCE INC,AC,192-21 UNION TPKE,FRESH MEADOWS,11366,Queens,1800,Other licensed food retailer,False,-73.77778,40.73021
639276,GINSENG 1668 & HERBS,GINSENG 1668 & HERBS INC,AC,8110A BROADWAY,ELMHURST,11373,Queens,1000,Corner store or specialty,True,-73.88352,40.74323
639295,LA FAVORITA DELI & GROCERY,JIB DELI & GROCERY CORP,AC,37-22 103RD ST,CORONA,11368,Queens,1000,Corner store or specialty,True,-73.86414,40.75268
639311,FAMILY DOLLAR #4255,FAMILY DOLLAR STORES OF NEW YORK LLC,A,147-29 UNION TPKE,FLUSHING,11367,Queens,6000,Other licensed food retailer,False,-73.81412,40.71856
639312,QUEENS GOURMET DELI,JAMAICA STAR CANDY & GROCERY INC,AC,87-74 168TH ST. ###,JAMAICA,11432,Queens,600,Corner store or specialty,True,-73.79463,40.70977
639313,GOLD STAR,GOLD STAR FARM INC,A,45-46 162ND ST,FLUSHING,11358,Queens,500,Corner store or specialty,True,-73.80471,40.75504
639327,58 DELI&GROCERY,58 DELI&GROCERY CORP,AC,37-63 58TH ST,WOODSIDE,11377,Queens,0,Corner store or specialty,True,-73.90511,40.74845
639341,CHARLIE AND SON MT MRKT,CHARLIE AND SON MEAT MRKT CO INC,AC,150-54B 14TH AVE,WHITESTONE,11357,Queens,700,Corner store or specialty,True,-73.81183,40.7893
639342,ARONS KISSENA FARMS,KISSENA GLATT FARMS INC,ABC,72-15 KISSENA BLVD,FLUSHING,11367,Queens,25000,Large supermarket,True,-73.81413,40.72795
639343,ELIS DELI & GROCERY,ELIS DELI & GROCERY INC,AC,45-03 DITMARS BLVD,ASTORIA,11105,Queens,1000,Corner store or specialty,True,-73.90297,40.77069
639355,KENWOOD COMMERCE,KENWOOD COMMERCE INC,AC,46-31 SKILLMAN AVE ##,SUNNYSIDE,11104,Queens,600,Corner store or specialty,True,-73.91722,40.74648
639359,BJS WHOLESALE CLUB 206,BJS WHOLESALE CLUB INC,AC,"131-07 40TH RD, SUITE A100 ###",FLUSHING,11354,Queens,180000,Other licensed food retailer,False,-73.83448,40.75686
639371,NOR-PIKE SERVICE STATION,NOR-PIKE SERVICE STATION INC,A,146-15 UNION TPKE ####,FLUSHING,11367,Queens,0,Corner store or specialty,True,-73.81557,40.71817
639388,JK DELI AND GRILL,GNP KISAN CORP,AC,70-80 KISSENA BLVD,FLUSHING,11367,Queens,1500,Other licensed food retailer,False,-73.81513,40.72977
639397,GABI KOSHER MEAT MARKET,GABI KOSHER MEAT MARKET CORP,AC,138-46 84TH DR,BRIARWOOD,11435,Queens,1600,Corner store or specialty,True,-73.81805,40.70923
639400,NEW SHIV GANGA,NEW SHIV GANGA INC,A,169-06 CROCHERON AVE,FLUSHING,11358,Queens,800,Corner store or specialty,True,-73.79678,40.76278
639401,NIDHI GROCERY,NIDHI GROCERY INC,A,45-01 47TH AVE,WOODSIDE,11377,Queens,1100,Corner store or specialty,True,-73.91973,40.74123
639411,NEW HAPPY DELI&GROCERY,NEW HAPPY DELI&GROCERY INC,A,32-02 36TH AVE,ASTORIA,11106,Queens,1000,Corner store or specialty,True,-73.92885,40.75614
639416,JAMAICA GREEN GROCERY,GREEN GROCERY CORP,AC,91-06 SUTPHIN BLVD,JAMAICA,11435,Queens,2500,Small supermarket or grocer,True,-73.80783,40.70097
639419,C TOWN FRESH,NORTHERN MEAT & PRODUCE CORP,AC,81-02 NORTHERN BLVD,JACKSON HEIGHTS,11372,Queens,8000,Standard supermarket,True,-73.88598,40.75547
639430,MARYS EXPRESS DELI&GRCY,MARYS EXPRESS DELI&GROCERY LLC,AC,51-19 SKILLMAN AVE,WOODSIDE,11377,Queens,1200,Corner store or specialty,True,-73.91259,40.74594
639443,RIDGEWOOD FINEST DELI,RIDGEWOOD FINEST DELI INC,AC,765 SENECA AVE,RIDGEWOOD,11385,Queens,1200,Corner store or specialty,True,-73.90652,40.70211
639444,SAM WHA MEAT,SAM WHA MEAT CORP,AC,41-96 BOWNE ST,FLUSHING,11355,Queens,1500,Corner store or specialty,True,-73.82219,40.75727
639446,EAE EATERY,EAE EATERY ETC INC,AC,55-02 48TH ST,MASPETH,11378,Queens,1000,Other licensed food retailer,False,-73.91944,40.72904
639457,NEW MART,LEENA OF NY INC,AC,221-12 HORACE HARDING EXPWY,BAYSIDE,11364,Queens,8000,Standard supermarket,True,-73.75632,40.74918
639466,HAIFA SMOKED FISH,D&M SMOKED FISH INC,ACH,94-15 150TH ST,JAMAICA,11435,Queens,13000,Large supermarket,True,-73.80329,40.69991
639468,PEACH MARKET,PEACH MARKET INC,AC,45-17 104TH ST,CORONA,11368,Queens,2500,Small supermarket or grocer,True,-73.85998,40.74655
639473,SG FOOD CENTER,SG FOOD CENTER CORP,AC,88-21 169TH ST,JAMAICA,11432,Queens,1100,Corner store or specialty,True,-73.79226,40.70938
639483,MEDITERRANEAN TASTES,MEDITERRANEAN TASTES INC,AC,196-15 NORTHERN BLVD,FLUSHING,11358,Queens,1400,Corner store or specialty,True,-73.78508,40.75791
639485,METRO MINI MARKET,METRO MINI MARKET INC,AC,54-01 METROPOLITAN AVE,RIDGEWOOD,11385,Queens,1400,Corner store or specialty,True,-73.91618,40.71354
639487,DARBAR DELI & GROCERY,DARBAR DELI & GROCERY INC,AC,138-53 QUEENS BLVD,BRIARWOOD,11435,Queens,800,Corner store or specialty,True,-73.81741,40.70758
639520,TRADE FAIR 1,KAMAL CORP,ABC,30-08 30TH AVE,ASTORIA,11102,Queens,10000,Large supermarket,True,-73.92182,40.76709
639531,RODRIGUEZ DELI GROCERY,RODRIGUEZ DELI GROCERY NY CORP,AC,172 WOODWARD AVE,RIDGEWOOD,11385,Queens,1500,Corner store or specialty,True,-73.91756,40.71188
639534,MI TIERRA SUPERMARKET,MI TIERRA MEAT&PRODUCE CORP,AC,85-15 ROOSEVELT AVE,JACKSON HEIGHTS,11372,Queens,8000,Standard supermarket,True,-73.88055,40.74797
639542,OPTIMO GROCERY,MAHEK GROCERY INC,AC,110-84A QUEENS BLVD,FOREST HILLS,11375,Queens,2000,Corner store or specialty,True,-73.83823,40.71868
639562,ALLADIN HALAL MEAT,ALYIAH INDUSTRIES INC,A,168-25 LIBERTY AVE,JAMAICA,11433,Queens,200,Corner store or specialty,True,-73.78944,40.70313
639565,IL FORNAIO BAKERY,IL FORNAIO CORP,AB,29-14 30TH AVE,ASTORIA,11102,Queens,1900,Other licensed food retailer,False,-73.92276,40.76754
639569,MONA NEWSTAND,MONA NEWSTAND INC,AC,111-01 LEFFERTS BLVD,S OZONE PARK,11420,Queens,1700,Corner store or specialty,True,-73.82126,40.68035
639585,KC FOODMART,KC FOODMART INC,A,136-02 BOOTH MEMORIAL AVE,FLUSHING,11355,Queens,825,Corner store or specialty,True,-73.82885,40.74727
639586,KHAIMS KOSHER MEAT,KHAIMS KOSHER MEAT STORE INC,AC,63-60 SAUNDERS ST,REGO PARK,11374,Queens,600,Corner store or specialty,True,-73.86311,40.72939
639589,IDEAL FOOD BASKET,CHLOE 89 FOOD CORP,AC,89-30 SUTPHIN BLVD,JAMAICA,11435,Queens,9500,Standard supermarket,True,-73.80858,40.70338
639593,MONTEROS GROCERY,MONTEROS GROCERY CORP,AC,41-01 99TH ST,CORONA,11368,Queens,1500,Corner store or specialty,True,-73.86555,40.74774
639600,N&K SUPERMART,N&K SUPERMART INC,AC,83-19 NORTHERN BLVD####,JACKSON HEIGHTS,11372,Queens,0,Corner store or specialty,True,-73.88362,40.75575
639605,EL MENEO GROCERY,EL MENEO GROCERY CORP,AC,210-21 HOLLIS AVE,QUEENS VILLAGE,11429,Queens,1250,Corner store or specialty,True,-73.74694,40.70909
639612,QUEENS KOSHER PITA&BKRY,QUEENS KOSHER PITA & BAKERY INC,ACH,68-34 MAIN ST,FLUSHING,11367,Queens,6000,Standard supermarket,True,-73.82493,40.73239
639635,TARIQ HAND SLAUGH MT&MK,TARIQ HALAL MEAT&GROCERY INC,AC,72-59 KISSENA BLVD,FLUSHING,11367,Queens,1000,Corner store or specialty,True,-73.81262,40.72755
639636,89-31 FOOD,89-31 FOOD CORP,AC,89-31 161ST ST,JAMAICA,11432,Queens,1000,Corner store or specialty,True,-73.79944,40.7055
639648,NUNEZ MINI MARKET 2,NUNEZ MINI MARKET 2 CORP,AC,132-12 111TH AVE. ###,SOUTH OZONE PARK,11420,Queens,1000,Corner store or specialty,True,-73.81014,40.68368
639654,QUEENS HEALTH EMPORIUM,QUEENS HEALTH EMPORIUM INC,AC,159-01 HORACE HARDING EXPWAY,FRESH MEADOWS,11365,Queens,10000,Large supermarket,True,-73.80908,40.73883
639674,NEW GARDEN FISH MKT,NEW GARDEN FISH MKT CORP,AC,81-18A LEFFERTS BLVD,KEW GARDENS,11415,Queens,1200,Corner store or specialty,True,-73.83022,40.709
639677,GUY R BREWER DELI&GRCY,GUY R BREWER DELI & GROCERY CORP,AC,118-27 GUY R BREWER BLVD,JAMAICA,11434,Queens,1200,Corner store or specialty,True,-73.78222,40.68292
639680,COSTCO #1070,COSTCO WHOLESALE CORP,AC,61-35 JUNCTION BLVD,REGO PARK,11374,Queens,158000,Large supermarket,True,-73.86418,40.73344
639691,K&P DELI&GROCERY,K&P ASTORIA INC,AC,35-01 34TH ST,LONG ISLAND CITY,11106,Queens,1000,Corner store or specialty,True,-73.92621,40.75687
639695,RO FRANCIS LEWIS DELI,OVIEDO RAMONA,AC,112-01 FRANCIS LEWIS BLVD,QUEENS VILLAGE,11429,Queens,1200,Corner store or specialty,True,-73.74977,40.70414
639699,CVS PHARMACY #7576,CVS ALBANY LLC,A,31-01 DITMARS BLVD###,ASTORIA,11105,Queens,1400,Other licensed food retailer,False,-73.91051,40.776
639714,21ST STREET DELI,21ST STREET DELI INC,AC,40-35 21ST ST,LONG ISLAND CITY,11101,Queens,800,Corner store or specialty,True,-73.94213,40.75429
639733,TRADE FAIR 2,LARA FOOD CORP,AC,79-14 21ST AVE,EAST ELMHURST,11370,Queens,8000,Standard supermarket,True,-73.8904,40.77077
639735,APNA BAZAAR CASH&CARRY,J&B VEGETABLES INC,AC,260-04 HILLSIDE AVE,FLORAL PARK,11004,Queens,3800,Small supermarket or grocer,True,-73.70813,40.73737
639756,LI EXPRESS DELI&GROCERY,LONG ISLAND EXPRESS DELI&GRY CORP,AC,91-16A SUTPHIN BLVD,JAMAICA,11435,Queens,1000,Corner store or specialty,True,-73.8078,40.70084
639760,NATUZZI ICE,NATUZZI ENTERPRISES INC,ACK,121-60 FARMERS BLVD,JAMAICA,11413,Queens,5500,Standard supermarket,True,-73.76094,40.68386
639782,MARTIGUA HEALTH & BEAUTY,ORTEGA-MENDEZ MARTINIANO C,A,502 ONDERDONK AVE,RIDGEWOOD,11385,Queens,900,Corner store or specialty,True,-73.91109,40.70627
639784,TARGET STORE T-2451,TARGET CORPORATION,AC,40-24 COLLEGE PT BLVD,FLUSHING,11354,Queens,160000,Large supermarket,True,-73.83414,40.75774
639785,YELLOWSTONE FARM,NEW YELLOWSTONE FARM INC,AC,102-01 QUEENS BLVD,FOREST HILLS,11375,Queens,3000,Small supermarket or grocer,True,-73.85119,40.726
639798,STEINWAY DELI MART,STEINWAY DELI MART INC,AC,20-79 STEINWAY ST. ###,ASTORIA,11105,Queens,3000,Small supermarket or grocer,True,-73.90368,40.77481
639803,CRESCENT DELI&COFFEE,AN CRESCENT CORP,ABC,25-22 STEINWAY ST,ASTORIA,11103,Queens,1000,Other licensed food retailer,False,-73.91223,40.7673
639806,MARIANITAS GROCERY,MARIANITAS GROCERY CORP,AC,100-02 37TH AVE,CORONA,11368,Queens,2000,Corner store or specialty,True,-73.86709,40.75256
639820,NEW APPLE MARKET,NEW APPLE MARKET INC,AC,216-01 JAMAICA AVE,QUEENS VILLAGE,11428,Queens,1300,Corner store or specialty,True,-73.73875,40.71755
639833,BABAS CORNER,SAI LAKSHMI CORP,AC,108-24 MYRTLE AVE,RICHMOND HILL,11418,Queens,600,Corner store or specialty,True,-73.84131,40.70107
639843,EL CAPITAL DELI GROCERY,EL CAPITAL DELI GROCERY CORP,AC,518 BEACH 72ND ST,ARVERNE,11692,Queens,1500,Corner store or specialty,True,-73.80092,40.59527
639852,LITTLE NECK DAE HAN MT,PAK JUNE HI,AC,252-04 NORTHERN BLVD,LITTLE NECK,11362,Queens,1200,Corner store or specialty,True,-73.73619,40.76981
639866,SUPER STOP&SHOP 566,STOP&SHOP SUPERMARKET CO LLC THE,ABC,70-20 ROCKAWAY BEACH BLVD,ARVERNE,11692,Queens,55000,Large supermarket,True,-73.7997,40.58986
639897,YOSSIF KOSHER BAKERY II,YOSSIF KOSHER BAKERY II INC,ABCK,64-17 108TH ST,FOREST HILLS,11375,Queens,3000,Other licensed food retailer,False,-73.8494,40.73252
639911,QUICKSTOP,MITUL QUICKSTOP INC,A,60-08 MAIN ST,FLUSHING,11355,Queens,900,Corner store or specialty,True,-73.82553,40.74296
639915,FLUSHING HALAL MEAT MARKET,FLUSHING HALAL MEAT MARKET,AC,43-37 MAIN ST,FLUSHING,11355,Queens,1000,Corner store or specialty,True,-73.82609,40.75154
639920,M&A DELI GROCERY,ALI HUSSEIN ELTAREB,AC,69-20 FRESH POND RD,RIDGEWOOD,11385,Queens,1100,Corner store or specialty,True,-73.89525,40.70276
639946,MP MINI MARKET,MP MINI MARKET CORP,AC,139-01 90TH AVE STORE A,JAMAICA,11435,Queens,1000,Corner store or specialty,True,-73.81237,40.7015
639962,HETMAN FINE FOOD&DELI,PAROL EDMUND,AC,66-65 FOREST AVE,RIDGEWOOD,11385,Queens,1200,Corner store or specialty,True,-73.90232,40.70558
639965,CRESCENT GRMT DELI&GRCY,CRESCENT GOURMET DELI&GROCERY INC,AC,27-02 CRESCENT ST,ASTORIA,11102,Queens,1000,Corner store or specialty,True,-73.92373,40.7703
639969,ALDI 1,ALDI INC,A,61-11 JUNCTION BLVD ###,REGO PARK,11374,Queens,0,Corner store or specialty,True,-73.86415,40.73338
639994,IMBABA STATION,IMBABA STATION INC I,AC,49-25 VAN DAM ST,LONG ISLAND CITY,11101,Queens,2000,Corner store or specialty,True,-73.93478,40.7387
640032,PASTOSA RAVIOLI,ANDY PASTA LTD,AC,764 FOREST AVE,STATEN ISLAND,10310,Staten Island,1400,Corner store or specialty,True,-74.11451,40.62914
640033,AFRICAN HOMELAND STORE,NKEMAKOLAM DANIEL,A,70 VICTORY BLVD,STATEN ISLAND,10301,Staten Island,400,Corner store or specialty,True,-74.0791,40.63823
640154,WESTERN BEEF 68,WESTERN BEEF RETAIL INC,AC,425 BAY ST,STATEN ISLAND,10304,Staten Island,35000,Large supermarket,True,-74.07613,40.63168
640160,COSTCO WHOLESALE 316,COSTCO WHOLESALE CORP,ABC,2975 RICHMOND AVE,STATEN ISLAND,10314,Staten Island,116000,Other licensed food retailer,False,-74.1686,40.57183
640202,M&M BAGEL & DELI,MK SUPERETTE INC,AC,1609 VICTORY BLVD,STATEN ISLAND,10314,Staten Island,1500,Corner store or specialty,True,-74.11722,40.6135
640223,BELFIORE MEATS,2500 VICTORY BLVD INC,ABC,2500 VICTORY BLVD STE B,STATEN ISLAND,10314,Staten Island,4600,Small supermarket or grocer,True,-74.14644,40.61005
640288,YOUR OWN DELI,YOUR OWN DELI INC,AC,1980 FOREST AVE,STATEN ISLAND,10303,Staten Island,1700,Corner store or specialty,True,-74.15515,40.62583
640317,CLOVE ROAD BAGELS,CLOVE ROAD BAGELS INC,AC,1300 CLOVE RD,STATEN ISLAND,10301,Staten Island,1200,Corner store or specialty,True,-74.10272,40.6154
640350,DINORAS MEAT MARKET,DEDOVIC FIFE & SKENDER,AC,198 CANAL ST,STATEN ISLAND,10304,Staten Island,2000,Corner store or specialty,True,-74.07942,40.62496
640413,PASTOSA RAVIOLI,RICHMOND RD RAVIOLI CORP,AC,1076 RICHMOND RD,STATEN ISLAND,10304,Staten Island,2200,Corner store or specialty,True,-74.09222,40.60046
640429,CVS PHARMACY 06055,CVS ALBANY LLC,A,5830 AMBOY RD###,STATEN ISLAND,10309,Staten Island,5000,Other licensed food retailer,False,-74.20166,40.5257
